ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
C247	婦	妇	phu24	pʰu24	pu5	2002年楊煥典《現代漢語方言音庫(字庫)》P100-101		
C248	負	负	fu22	fu22	fu6	2002年楊煥典《現代漢語方言音庫(字庫)》P100-101		
C249	附	附	fu22	fu22	fu6	2002年楊煥典《現代漢語方言音庫(字庫)》P100-101		
C250	縛	缚	pɔk3	pɔk3	bok3	2002年楊煥典《現代漢語方言音庫(字庫)》P100-101		
C251	杜	杜	tu22	tu22	du6	2002年楊煥典《現代漢語方言音庫(字庫)》P102-103		
C252	禿	秃	thuk5	tʰʊk5	tuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P102-103		
C253	土	土	thu35	tʰu35	tu2	2002年楊煥典《現代漢語方言音庫(字庫)》P102-103		
C254	奴	奴	nu21	nu21	nu4	2002年楊煥典《現代漢語方言音庫(字庫)》P102-103		
C255	陸	陆	luk2	lʊk2	luk6	2002年楊煥典《現代漢語方言音庫(字庫)》P102-103		
C256	鹿	鹿	luk2	lʊk2	luk6	2002年楊煥典《現代漢語方言音庫(字庫)》P104-105		
C257	足	足	tsuk5	tʃʊk5	zuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P104-105		
C258	卒	卒	tsɐt5	tʃɐt5	zat1	2002年楊煥典《現代漢語方言音庫(字庫)》P104-105		
C258	卒	卒	tsyt5	tʃyt5	zyut1	2002年楊煥典《現代漢語方言音庫(字庫)》P104-105		
C259	俗	俗	suk2	ʃʊk2	suk6	2002年楊煥典《現代漢語方言音庫(字庫)》P104-105		
C260	肅	肃	ɬuk5	ɬʊk5	sluk1	2002年楊煥典《現代漢語方言音庫(字庫)》P104-105		
C261	素	素	ɬu33	ɬu33	slu3	2002年楊煥典《現代漢語方言音庫(字庫)》P106-107		
C262	速	速	tshuk5	tʃʰʊk5	cuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P106-107		
C263	諸	诸	tsy55	tʃy55	zyu1	2002年楊煥典《現代漢語方言音庫(字庫)》P106-107		
C264	豬	猪	tsy55	tʃy55	zyu1	2002年楊煥典《現代漢語方言音庫(字庫)》P106-107		
C265	竹	竹	tsuk5	tʃʊk5	zuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P106-107		
C266	燭	烛	tsuk5	tʃʊk5	zuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P108-109		
C267	助	助	tsɔ22	tʃɔ22	zo6	2002年楊煥典《現代漢語方言音庫(字庫)》P108-109		
C268	柱	柱	tshy24	tʃʰy24	cyu5	2002年楊煥典《現代漢語方言音庫(字庫)》P108-109		
C269	住	住	tsy22	tʃy22	zyu6	2002年楊煥典《現代漢語方言音庫(字庫)》P108-109		
C270	出	出	tshyt5	tʃʰyt5	cyut1	2002年楊煥典《現代漢語方言音庫(字庫)》P108-109		
C271	鋤	锄	tshɔ21	tʃʰɔ21	co4	2002年楊煥典《現代漢語方言音庫(字庫)》P110-111		
C272	楚	楚	tshɔ35	tʃʰɔ35	co2	2002年楊煥典《現代漢語方言音庫(字庫)》P110-111		
C273	熟	熟	suk2	ʃʊk2	suk6	2002年楊煥典《現代漢語方言音庫(字庫)》P110-111		
C274	術	术	ɬɐt2	ɬɐt2	slat6	2002年楊煥典《現代漢語方言音庫(字庫)》P110-111		
C275	樹	树	sy22	ʃy22	syu6	2002年楊煥典《現代漢語方言音庫(字庫)》P110-111		
C276	數	数	su35	ʃu35	su2	2002年楊煥典《現代漢語方言音庫(字庫)》P112-113	動詞	
C277	數	数	su33	ʃu33	su3	2002年楊煥典《現代漢語方言音庫(字庫)》P112-113	名詞	
C278	如	如	y21	jy21	jyu4	2002年楊煥典《現代漢語方言音庫(字庫)》P112-113		
C279	儒	儒	y21	jy21	jyu4	2002年楊煥典《現代漢語方言音庫(字庫)》P112-113		
C280	辱	辱	juk2	jʊk2	juk6	2002年楊煥典《現代漢語方言音庫(字庫)》P112-113		
C281	入	入	jɐp2	jɐp2	jap6	2002年楊煥典《現代漢語方言音庫(字庫)》P114-115		
C282	孤	孤	ku55	ku55	gu1	2002年楊煥典《現代漢語方言音庫(字庫)》P114-115		
C283	骨	骨	kwɐt5	kʷɐt5	gwat1	2002年楊煥典《現代漢語方言音庫(字庫)》P114-115		原文誤作[kɛɐt5]
C284	哭	哭	huk5	hʊk5	huk1	2002年楊煥典《現代漢語方言音庫(字庫)》P114-115		
C285	酷	酷	khuk5	kʰʊk5	kuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P114-115		
C286	忽	忽	fɐt5	fɐt5	fat1	2002年楊煥典《現代漢語方言音庫(字庫)》P116-117		
C287	戶	户	wu22	wu22	wu6	2002年楊煥典《現代漢語方言音庫(字庫)》P116-117		
C288	烏	乌	wu55	wu55	wu1	2002年楊煥典《現代漢語方言音庫(字庫)》P116-117		
C289	屋	屋	uk5	ʊk5	uk1	2002年楊煥典《現代漢語方言音庫(字庫)》P116-117		
C290	武	武	mu24	mu24	mu5	2002年楊煥典《現代漢語方言音庫(字庫)》P116-117		
C291	物	物	mɐt2	mɐt2	mat6	2002年楊煥典《現代漢語方言音庫(字庫)》P118-119		
C292	女	女	ny24	ny24	nyu5	2002年楊煥典《現代漢語方言音庫(字庫)》P118-119		
C293	驢	驴	ly21	ly21	lyu4	2002年楊煥典《現代漢語方言音庫(字庫)》P118-119		
C294	呂	吕	ly24	ly24	lyu5	2002年楊煥典《現代漢語方言音庫(字庫)》P118-119		
C295	律	律	lyt2	lyt2	lyut6	2002年楊煥典《現代漢語方言音庫(字庫)》P118-119		
C296	綠	绿	luk2	lʊk2	luk6	2002年楊煥典《現代漢語方言音庫(字庫)》P120-121		
C297	鞠	鞠	kuk5	kʊk5	guk1	2002年楊煥典《現代漢語方言音庫(字庫)》P120-121		
C298	局	局	kuk2	kʊk2	guk6	2002年楊煥典《現代漢語方言音庫(字庫)》P120-121		
C299	菊	菊	kuk5	kʊk5	guk1	2002年楊煥典《現代漢語方言音庫(字庫)》P120-121		
C300	橘	橘	kɐt5	kɐt5	gat1	2002年楊煥典《現代漢語方言音庫(字庫)》P120-121		
C301	句	句	ky33	ky33	gyu3	2002年楊煥典《現代漢語方言音庫(字庫)》P122-123		
C302	巨	巨	ky22	ky22	gyu6	2002年楊煥典《現代漢語方言音庫(字庫)》P122-123		
C303	聚	聚	tsy22	tʃy22	zyu6	2002年楊煥典《現代漢語方言音庫(字庫)》P122-123		
C304	曲	曲	khuk5	kʰʊk5	kuk1	2002年楊煥典《現代漢語方言音庫(字庫)》P122-123		
C305	戌	戌	ɬɐt5	ɬɐt5	slat1	2002年楊煥典《現代漢語方言音庫(字庫)》P122-123		
C306	徐	徐	tshy21	tʃʰy21	cyu4	2002年楊煥典《現代漢語方言音庫(字庫)》P124-125		
C307	許	许	hy35	hy35	hyu2	2002年楊煥典《現代漢語方言音庫(字庫)》P124-125		
C308	序	序	tsy22	tʃy22	zyu6	2002年楊煥典《現代漢語方言音庫(字庫)》P124-125		
C309	餘	馀	y21	jy21	jyu4	2002年楊煥典《現代漢語方言音庫(字庫)》P124-125		
C310	愚	愚	y21	jy21	jyu4	2002年楊煥典《現代漢語方言音庫(字庫)》P124-125		
C311	育	育	juk5	jʊk5	juk1	2002年楊煥典《現代漢語方言音庫(字庫)》P126-127		
C312	獄	狱	juk2	jʊk2	juk6	2002年楊煥典《現代漢語方言音庫(字庫)》P126-127		
C313	白	白	pak2	pak2	baak6	2002年楊煥典《現代漢語方言音庫(字庫)》P126-127		
C314	敗	败	pai22	pai22	baai6	2002年楊煥典《現代漢語方言音庫(字庫)》P126-127		
C315	拜	拜	pai3	pai33	baai3	2002年楊煥典《現代漢語方言音庫(字庫)》P126-127		
C316	派	派	phai33	pʰai33	paai3	2002年楊煥典《現代漢語方言音庫(字庫)》P128-129		
C317	買	买	mai24	mai24	maai5	2002年楊煥典《現代漢語方言音庫(字庫)》P128-129		
C318	麥	麦	mɐk2	mɐk2	mak6	2002年楊煥典《現代漢語方言音庫(字庫)》P128-129		
C319	代	代	tɔi22	tɔi22	doi6	2002年楊煥典《現代漢語方言音庫(字庫)》P128-129		
C320	泰	泰	thai33	tʰai33	taai3	2002年楊煥典《現代漢語方言音庫(字庫)》P128-129		
C321	奶	奶	nai24	nai24	naai5	2002年楊煥典《現代漢語方言音庫(字庫)》P130-131		
C321	奶	奶	nai55	nai55	naai1	2002年楊煥典《現代漢語方言音庫(字庫)》P130-131		
C322	賴	赖	lai22	lai22	laai6	2002年楊煥典《現代漢語方言音庫(字庫)》P130-131		
C323	災	灾	tsɔi55	tʃɔi55	zoi1	2002年楊煥典《現代漢語方言音庫(字庫)》P130-131		
C324	再	再	tsɔi33	tʃɔi33	zoi3	2002年楊煥典《現代漢語方言音庫(字庫)》P130-131		
C325	在	在	tsɔi22	tʃɔi22	zoi6	2002年楊煥典《現代漢語方言音庫(字庫)》P130-131		
C326	采	采	tshɔi35	tʃʰɔi35	coi2	2002年楊煥典《現代漢語方言音庫(字庫)》P132-133		
C326	採	采	tshɔi35	tʃʰɔi35	coi2	2002年楊煥典《現代漢語方言音庫(字庫)》P132-133		
C327	蔡	蔡	tshɔi33	tʃʰɔi33	coi3	2002年楊煥典《現代漢語方言音庫(字庫)》P132-133		
C328	腮	腮	ɬɔi55	ɬɔi55	sloi1	2002年楊煥典《現代漢語方言音庫(字庫)》P132-133		
C329	賽	赛	sɔi33	ʃɔi33	soi3	2002年楊煥典《現代漢語方言音庫(字庫)》P132-133		
C330	齋	斋	tsai55	tʃai55	zaai1	2002年楊煥典《現代漢語方言音庫(字庫)》P132-133		
C331	摘	摘	tsak2	tʃak2	zaak6	2002年楊煥典《現代漢語方言音庫(字庫)》P134-135		
C332	窄	窄	tsak3	tʃak3	zaak3	2002年楊煥典《現代漢語方言音庫(字庫)》P134-135		
C333	債	债	tsai33	tʃai33	zaai3	2002年楊煥典《現代漢語方言音庫(字庫)》P134-135		
C334	寨	寨	tsai22	tʃai22	zaai6	2002年楊煥典《現代漢語方言音庫(字庫)》P134-135		
C335	拆	拆	tshak3	tʃʰak3	caak3	2002年楊煥典《現代漢語方言音庫(字庫)》P134-135		
C336	柴	柴	tshai21	tʃʰai21	caai4	2002年楊煥典《現代漢語方言音庫(字庫)》P136-137		
C337	篩	筛	sɐi55	ʃɐi55	sai1	2002年楊煥典《現代漢語方言音庫(字庫)》P136-137		
C338	曬	晒	sai33	ʃai33	saai3	2002年楊煥典《現代漢語方言音庫(字庫)》P136-137		
C339	該	该	kɔi55	kɔi55	goi1	2002年楊煥典《現代漢語方言音庫(字庫)》P136-137		
C340	楷	楷	khai35	kʰai35	kaai2	2002年楊煥典《現代漢語方言音庫(字庫)》P136-137		
C341	海	海	hɔi35	hɔi35	hoi2	2002年楊煥典《現代漢語方言音庫(字庫)》P138-139		
C342	亥	亥	hɔi22	hɔi22	hoi6	2002年楊煥典《現代漢語方言音庫(字庫)》P138-139		
C343	害	害	hɔi22	hɔi22	hoi6	2002年楊煥典《現代漢語方言音庫(字庫)》P138-139		
C344	哀	哀	ɔi55	ɔi55	oi1	2002年楊煥典《現代漢語方言音庫(字庫)》P138-139		
C345	矮	矮	ɐi35	ɐi35	ai2	2002年楊煥典《現代漢語方言音庫(字庫)》P138-139		
C346	艾	艾	ŋai22	ŋai22	ngaai6	2002年楊煥典《現代漢語方言音庫(字庫)》P140-141		
C347	揣	揣	tshui35	tʃʰui35	cui2	2002年楊煥典《現代漢語方言音庫(字庫)》P140-141		
C348	衰	衰	sui55	ʃui55	sui1	2002年楊煥典《現代漢語方言音庫(字庫)》P140-141		
C349	帥	帅	sui33	ʃui33	sui3	2002年楊煥典《現代漢語方言音庫(字庫)》P140-141		
C350	怪	怪	kwai33	kʷai33	gwaai3	2002年楊煥典《現代漢語方言音庫(字庫)》P140-141		
C351	快	快	fai33	fai33	faai3	2002年楊煥典《現代漢語方言音庫(字庫)》P142-143		
C351	快	快	wai33	wai33	waai3	2002年楊煥典《現代漢語方言音庫(字庫)》P142-143		
C352	懷	怀	wai21	wai21	waai4	2002年楊煥典《現代漢語方言音庫(字庫)》P142-143		
C353	外	外	ŋɔi22	ŋɔi22	ngoi6	2002年楊煥典《現代漢語方言音庫(字庫)》P142-143		
C354	卑	卑	pi55	pi55	bi1	2002年楊煥典《現代漢語方言音庫(字庫)》P142-143		
C355	碑	碑	pɐi55	pɐi55	bai1	2002年楊煥典《現代漢語方言音庫(字庫)》P142-143		
C356	北	北	pɐk5	pɐk5	bak1	2002年楊煥典《現代漢語方言音庫(字庫)》P144-145		
C357	倍	倍	phui24	pʰui24	pui5	2002年楊煥典《現代漢語方言音庫(字庫)》P144-145		
C358	沒	没	mut2	mut2	mut6	2002年楊煥典《現代漢語方言音庫(字庫)》P144-145		
C359	梅	梅	mui21	mui21	mui4	2002年楊煥典《現代漢語方言音庫(字庫)》P144-145		
C360	肥	肥	fi21	fi21	fi4	2002年楊煥典《現代漢語方言音庫(字庫)》P144-145		
C361	肺	肺	fɐi33	fɐi33	fai3	2002年楊煥典《現代漢語方言音庫(字庫)》P146-147		
C362	費	费	fɐi33	fɐi33	fai3	2002年楊煥典《現代漢語方言音庫(字庫)》P146-147		
C363	內	内	nui22	nui22	nui6	2002年楊煥典《現代漢語方言音庫(字庫)》P146-147		
C364	類	类	lui22	lui22	lui6	2002年楊煥典《現代漢語方言音庫(字庫)》P146-147		
C365	累	累	lui24	lui24	lui5	2002年楊煥典《現代漢語方言音庫(字庫)》P146-147	～積	
C366	累	累	lui22	lui22	lui6	2002年楊煥典《現代漢語方言音庫(字庫)》P148-149	連～	
C367	賊	贼	tshɐk2	tʃʰɐk2	cak6	2002年楊煥典《現代漢語方言音庫(字庫)》P148-149		
C368	黑	黑	hɐk5	hɐk5	hak1	2002年楊煥典《現代漢語方言音庫(字庫)》P148-149		
C369	堆	堆	tui55	tui55	dui1	2002年楊煥典《現代漢語方言音庫(字庫)》P148-149		
C370	兌	兑	tui22	tui22	dui6	2002年楊煥典《現代漢語方言音庫(字庫)》P148-149		
C371	推	推	thui55	tʰui55	tui1	2002年楊煥典《現代漢語方言音庫(字庫)》P150-151		
C372	退	退	thui33	tʰui33	tui3	2002年楊煥典《現代漢語方言音庫(字庫)》P150-151		
C373	嘴	嘴	tsui35	tʃui35	zui2	2002年楊煥典《現代漢語方言音庫(字庫)》P150-151		
C374	最	最	tsui33	tʃui33	zui3	2002年楊煥典《現代漢語方言音庫(字庫)》P150-151		
C375	罪	罪	tsui22	tʃui22	zui6	2002年楊煥典《現代漢語方言音庫(字庫)》P150-151		
C376	脆	脆	tshui33	tʃʰui33	cui3	2002年楊煥典《現代漢語方言音庫(字庫)》P152-153		
C377	翠	翠	tshui33	tʃʰui33	cui3	2002年楊煥典《現代漢語方言音庫(字庫)》P152-153		
C378	雖	虽	ɬui55	ɬui55	slui1	2002年楊煥典《現代漢語方言音庫(字庫)》P152-153		
C379	歲	岁	ɬui33	ɬui33	slui3	2002年楊煥典《現代漢語方言音庫(字庫)》P152-153		
C380	追	追	tsui55	tʃui55	zui1	2002年楊煥典《現代漢語方言音庫(字庫)》P152-153		
C381	錐	锥	jui55	jui55	jui1	2002年楊煥典《現代漢語方言音庫(字庫)》P154-155		
C382	垂	垂	sui21	ʃui21	sui4	2002年楊煥典《現代漢語方言音庫(字庫)》P154-155		
C383	誰	谁	sui21	ʃui21	sui4	2002年楊煥典《現代漢語方言音庫(字庫)》P154-155		
C384	水	水	sui35	ʃui35	sui2	2002年楊煥典《現代漢語方言音庫(字庫)》P154-155		
C385	歸	归	kwɐi55	kʷɐi55	gwai1	2002年楊煥典《現代漢語方言音庫(字庫)》P154-155		
C386	櫃	柜	kwɐi22	kʷɐi22	gwai6	2002年楊煥典《現代漢語方言音庫(字庫)》P156-157		
C387	桂	桂	kwɐi33	kʷɐi33	gwai3	2002年楊煥典《現代漢語方言音庫(字庫)》P156-157		
C388	虧	亏	khwɐi55	kʷʰɐi55	kwai1	2002年楊煥典《現代漢語方言音庫(字庫)》P156-157		
C389	灰	灰	fui55	fui55	fui1	2002年楊煥典《現代漢語方言音庫(字庫)》P156-157		
C390	徽	徽	fui55	fui55	fui1	2002年楊煥典《現代漢語方言音庫(字庫)》P156-157		
C391	會	会	wui22	wui22	wui6	2002年楊煥典《現代漢語方言音庫(字庫)》P158-159	開～	
C392	惠	惠	wɐi22	wɐi22	wai6	2002年楊煥典《現代漢語方言音庫(字庫)》P158-159		
C393	毀	毁	wɐi35	wɐi35	wai2	2002年楊煥典《現代漢語方言音庫(字庫)》P158-159		
C394	危	危	ŋɐi21	ŋɐi21	ngai4	2002年楊煥典《現代漢語方言音庫(字庫)》P158-159		
C395	威	威	wɐi55	wɐi55	wai1	2002年楊煥典《現代漢語方言音庫(字庫)》P158-159		
C396	衛	卫	wɐi22	wɐi22	wai6	2002年楊煥典《現代漢語方言音庫(字庫)》P160-161		
C397	位	位	wɐi22	wɐi22	wai6	2002年楊煥典《現代漢語方言音庫(字庫)》P160-161		
C398	味	味	mi22	mi22	mi6	2002年楊煥典《現代漢語方言音庫(字庫)》P160-161		
C399	炮	炮	phau33	pʰau33	paau3	2002年楊煥典《現代漢語方言音庫(字庫)》P160-161		
C400	袍	袍	phu21	pʰu21	pu4	2002年楊煥典《現代漢語方言音庫(字庫)》P160-161		
C401	茂	茂	mɐu22	mɐu22	mau6	2002年楊煥典《現代漢語方言音庫(字庫)》P162-163		
C402	帽	帽	mu22	mu22	mu6	2002年楊煥典《現代漢語方言音庫(字庫)》P162-163		
C403	貌	貌	mau22	mau22	maau6	2002年楊煥典《現代漢語方言音庫(字庫)》P162-163		
C404	刀	刀	tu55	tu55	du1	2002年楊煥典《現代漢語方言音庫(字庫)》P162-163		
C405	鬧	闹	nau22	nau22	naau6	2002年楊煥典《現代漢語方言音庫(字庫)》P162-163		
C406	牢	牢	lu21	lu21	lu4	2002年楊煥典《現代漢語方言音庫(字庫)》P164-165		
C407	草	草	tshu35	tʃʰu35	cu2	2002年楊煥典《現代漢語方言音庫(字庫)》P164-165		
C408	趙	赵	tsiu22	tʃiu22	ziu6	2002年楊煥典《現代漢語方言音庫(字庫)》P164-165		
C409	罩	罩	tsau3	tʃau33	zaau3	2002年楊煥典《現代漢語方言音庫(字庫)》P164-165		
C410	炒	炒	tshɛu35	tʃʰɛu35	ceu2	2002年楊煥典《現代漢語方言音庫(字庫)》P164-165		
C411	紹	绍	siu22	ʃiu22	siu6	2002年楊煥典《現代漢語方言音庫(字庫)》P166-167		
C412	繞	绕	jiu35	jiu35	jiu2	2002年楊煥典《現代漢語方言音庫(字庫)》P166-167	圍～	
C413	繞	绕	jiu22	jiu22	jiu6	2002年楊煥典《現代漢語方言音庫(字庫)》P166-167	～線	
C414	告	告	ku33	ku33	gu3	2002年楊煥典《現代漢語方言音庫(字庫)》P166-167		
C415	毫	毫	hu21	hu21	hu4	2002年楊煥典《現代漢語方言音庫(字庫)》P166-167		
C416	奧	奥	u33	u33	u3	2002年楊煥典《現代漢語方言音庫(字庫)》P168-169		
C417	彪	彪	piu55	piu55	biu1	2002年楊煥典《現代漢語方言音庫(字庫)》P168-169		
C418	飄	飘	phiu55	pʰiu55	piu1	2002年楊煥典《現代漢語方言音庫(字庫)》P168-169		
C419	條	条	thiu21	tʰiu21	tiu4	2002年楊煥典《現代漢語方言音庫(字庫)》P168-169		
C420	鳥	鸟	tiu35	tiu35	diu2	2002年楊煥典《現代漢語方言音庫(字庫)》P168-169		
C420	鳥	鸟	niu24	niu24	niu5	2002年楊煥典《現代漢語方言音庫(字庫)》P168-169		
C421	叫	叫	kiu33	kiu33	giu3	2002年楊煥典《現代漢語方言音庫(字庫)》P170-171		
C422	轎	轿	kiu22	kiu22	giu6	2002年楊煥典《現代漢語方言音庫(字庫)》P170-171		
C423	敲	敲	hau55	hau55	haau1	2002年楊煥典《現代漢語方言音庫(字庫)》P170-171		
C424	削	削	ɬœk3	ɬœk3	sloek3	2002年楊煥典《現代漢語方言音庫(字庫)》P170-171		
C425	消	消	ɬiu55	ɬiu55	sliu1	2002年楊煥典《現代漢語方言音庫(字庫)》P170-171		
C426	曉	晓	hiu35	hiu35	hiu2	2002年楊煥典《現代漢語方言音庫(字庫)》P172-173		
C427	孝	孝	hau33	hau33	haau3	2002年楊煥典《現代漢語方言音庫(字庫)》P172-173		
C428	妖	妖	jiu55	jiu55	jiu1	2002年楊煥典《現代漢語方言音庫(字庫)》P172-173		
C429	搖	摇	jiu21	jiu21	jiu4	2002年楊煥典《現代漢語方言音庫(字庫)》P172-173		
C430	咬	咬	ŋɛu24	ŋɛu24	ngeu5	2002年楊煥典《現代漢語方言音庫(字庫)》P172-173		
C431	某	某	mɐu24	mɐu24	mau5	2002年楊煥典《現代漢語方言音庫(字庫)》P174-175		
C432	豆	豆	tɐu22	tɐu22	dau6	2002年楊煥典《現代漢語方言音庫(字庫)》P174-175		
C433	頭	头	thɐu21	tʰɐu21	tau4	2002年楊煥典《現代漢語方言音庫(字庫)》P174-175		
C434	漏	漏	lɐu22	lɐu22	lau6	2002年楊煥典《現代漢語方言音庫(字庫)》P174-175		
C435	走	走	tsɐu35	tʃɐu35	zau2	2002年楊煥典《現代漢語方言音庫(字庫)》P174-175		
C436	周	周	tsɐu55	tʃɐu55	zau1	2002年楊煥典《現代漢語方言音庫(字庫)》P176-177		
C437	仇	仇	tshɐu21	tʃʰɐu21	cau4	2002年楊煥典《現代漢語方言音庫(字庫)》P176-177		
C438	綢	绸	tshɐu21	tʃʰɐu21	cau4	2002年楊煥典《現代漢語方言音庫(字庫)》P176-177		
C439	愁	愁	tshɐu21	tʃʰɐu21	cau4	2002年楊煥典《現代漢語方言音庫(字庫)》P176-177		
C440	壽	寿	sɐu22	ʃɐu22	sau6	2002年楊煥典《現代漢語方言音庫(字庫)》P176-177		
C441	瘦	瘦	sɐu33	ʃɐu33	sau3	2002年楊煥典《現代漢語方言音庫(字庫)》P178-179		
C442	柔	柔	jɐu21	jɐu21	jau4	2002年楊煥典《現代漢語方言音庫(字庫)》P178-179		
C443	肉	肉	juk2	jʊk2	juk6	2002年楊煥典《現代漢語方言音庫(字庫)》P178-179		
C444	溝	沟	kɐu55	kɐu55	gau1	2002年楊煥典《現代漢語方言音庫(字庫)》P178-179		
C445	口	口	hɐu35	hɐu35	hau2	2002年楊煥典《現代漢語方言音庫(字庫)》P178-179		
C446	侯	侯	hɐu21	hɐu21	hau4	2002年楊煥典《現代漢語方言音庫(字庫)》P180-181		
C447	猴	猴	hɐu21	hɐu21	hau4	2002年楊煥典《現代漢語方言音庫(字庫)》P180-181		
C448	厚	厚	hɐu24	hɐu24	hau5	2002年楊煥典《現代漢語方言音庫(字庫)》P180-181		
C449	藕	藕	ŋɐu24	ŋɐu24	ngau5	2002年楊煥典《現代漢語方言音庫(字庫)》P180-181		
C450	丟	丢	tiu55	tiu55	diu1	2002年楊煥典《現代漢語方言音庫(字庫)》P180-181		
C451	牛	牛	ŋɐu21	ŋɐu21	ngau4	2002年楊煥典《現代漢語方言音庫(字庫)》P182-183		
C452	紐	纽	nɐu35	nɐu35	nau2	2002年楊煥典《現代漢語方言音庫(字庫)》P182-183		
C453	糾	纠	tɐu35	tɐu35	dau2	2002年楊煥典《現代漢語方言音庫(字庫)》P182-183		
C454	舅	舅	khɐu24	kʰɐu24	kau5	2002年楊煥典《現代漢語方言音庫(字庫)》P182-183		
C455	秋	秋	tshɐu55	tʃʰɐu55	cau1	2002年楊煥典《現代漢語方言音庫(字庫)》P182-183		
C456	囚	囚	tshɐu21	tʃʰɐu21	cau4	2002年楊煥典《現代漢語方言音庫(字庫)》P184-185		
C457	休	休	jɐu55	jɐu55	jau1	2002年楊煥典《現代漢語方言音庫(字庫)》P184-185		
C458	袖	袖	tsɐu22	tʃɐu22	zau6	2002年楊煥典《現代漢語方言音庫(字庫)》P184-185		
C459	憂	忧	jɐu55	jɐu55	jau1	2002年楊煥典《現代漢語方言音庫(字庫)》P184-185		
C460	幽	幽	jɐu55	jɐu55	jau1	2002年楊煥典《現代漢語方言音庫(字庫)》P184-185		
C461	由	由	jɐu21	jɐu21	jau4	2002年楊煥典《現代漢語方言音庫(字庫)》P186-187		
C462	板	板	pan35	pan35	baan2	2002年楊煥典《現代漢語方言音庫(字庫)》P186-187		
C463	辦	办	pan22	pan22	baan6	2002年楊煥典《現代漢語方言音庫(字庫)》P186-187		
C464	判	判	phun33	pʰun33	pun3	2002年楊煥典《現代漢語方言音庫(字庫)》P186-187		
C465	盼	盼	phan33	pʰan33	paan3	2002年楊煥典《現代漢語方言音庫(字庫)》P186-187		
C466	慢	慢	man22	man22	maan6	2002年楊煥典《現代漢語方言音庫(字庫)》P188-189		
C467	翻	翻	fɛn55	fɛn55	fen1	2002年楊煥典《現代漢語方言音庫(字庫)》P188-189		
C467	翻	翻	fan55	fan55	faan1	2002年楊煥典《現代漢語方言音庫(字庫)》P188-189		
C468	凡	凡	fan21	fan21	faan4	2002年楊煥典《現代漢語方言音庫(字庫)》P188-189		
C469	範	范	fan33	fan33	faan3	2002年楊煥典《現代漢語方言音庫(字庫)》P188-189	姓～	
C470	範	範	fan22	fan22	faan6	2002年楊煥典《現代漢語方言音庫(字庫)》P188-189		
C471	單	单	tan55	tan55	daan1	2002年楊煥典《現代漢語方言音庫(字庫)》P190-191		
C472	貪	贪	tham55	tʰam55	taam1	2002年楊煥典《現代漢語方言音庫(字庫)》P190-191		
C473	談	谈	tham21	tʰam21	taam4	2002年楊煥典《現代漢語方言音庫(字庫)》P190-191		
C474	潭	潭	tham21	tʰam21	taam4	2002年楊煥典《現代漢語方言音庫(字庫)》P190-191		
C475	南	南	nam21	nam21	naam4	2002年楊煥典《現代漢語方言音庫(字庫)》P190-191		
C476	難	难	nan21	nan21	naan4	2002年楊煥典《現代漢語方言音庫(字庫)》P192-193	～易	
C477	難	难	nan22	nan22	naan6	2002年楊煥典《現代漢語方言音庫(字庫)》P192-193	遭～	
C478	藍	蓝	lam21	lam21	laam4	2002年楊煥典《現代漢語方言音庫(字庫)》P192-193		
C479	暫	暂	tsam22	tʃam22	zaam6	2002年楊煥典《現代漢語方言音庫(字庫)》P192-193		
C480	贊	赞	tsan33	tʃan33	zaan3	2002年楊煥典《現代漢語方言音庫(字庫)》P192-193		
C481	餐	餐	tshan55	tʃʰɐn55	can1	2002年楊煥典《現代漢語方言音庫(字庫)》P194-195		
C482	蠶	蚕	tshan21	tʃʰɐn21	can4	2002年楊煥典《現代漢語方言音庫(字庫)》P194-195		
C483	慘	惨	tsham35	tʃʰam35	caam2	2002年楊煥典《現代漢語方言音庫(字庫)》P194-195		
C484	沾	沾	tsim55	tʃim55	zim1	2002年楊煥典《現代漢語方言音庫(字庫)》P194-195		
C485	斬	斩	tsɛm35	tʃɛm35	zem2	2002年楊煥典《現代漢語方言音庫(字庫)》P194-195		
C485	斬	斩	tsam35	tʃam35	zaam2	2002年楊煥典《現代漢語方言音庫(字庫)》P194-195		
C486	展	展	tsin35	tʃin35	zin2	2002年楊煥典《現代漢語方言音庫(字庫)》P196-197		
C487	衫	衫	sam55	ʃam55	saam1	2002年楊煥典《現代漢語方言音庫(字庫)》P196-197		
C488	山	山	san55	ʃan55	saan1	2002年楊煥典《現代漢語方言音庫(字庫)》P196-197		
C489	陝	陕	sim35	ʃim35	sim2	2002年楊煥典《現代漢語方言音庫(字庫)》P196-197		
C490	扇	扇	sin33	ʃin33	sin3	2002年楊煥典《現代漢語方言音庫(字庫)》P196-197	～子	
C491	然	然	jin21	jin21	jin4	2002年楊煥典《現代漢語方言音庫(字庫)》P198-199		
C492	乾	干	kɔn55	kɔn55	gon1	2002年楊煥典《現代漢語方言音庫(字庫)》P198-199	～旱	
